FileName,ReportDate_Raw,ReportDate,IsHoliday,DayOfWeek,ReportMonth,ProbableMaxDemand_MW_Forecast,ProbableMaxGeneration_MW_Forecast,GrossTotal_ProbableDayPeakGeneration_MW,GrossTotal_ProbableEveningPeakGeneration_MW,Dhaka_ProbableDayPeakGen_MW,Dhaka_ProbableEveningPeakGen_MW,Chattogram_ProbableDayPeakGen_MW,Chattogram_ProbableEveningPeakGen_MW,Cumilla_ProbableDayPeakGen_MW,Cumilla_ProbableEveningPeakGen_MW,Mymensing_ProbableDayPeakGen_MW,Mymensing_ProbableEveningPeakGen_MW,Sylhet_ProbableDayPeakGen_MW,Sylhet_ProbableEveningPeakGen_MW,Khulna_ProbableDayPeakGen_MW,Khulna_ProbableEveningPeakGen_MW,Barishal_ProbableDayPeakGen_MW,Barishal_ProbableEveningPeakGen_MW,Rajshahi_ProbableDayPeakGen_MW,Rajshahi_ProbableEveningPeakGen_MW,Rangpur_ProbableDayPeakGen_MW,Rangpur_ProbableEveningPeakGen_MW,PreviousReportDate_Raw,PreviousReportDate,Actual_MaxDemandEvePeak_MW,Actual_EveningPeakGeneration_MW,Actual_HighestGeneration_MW,Actual_DayPeakDemand_MW,Actual_DayPeakGeneration_MW,Actual_MinimumGeneration_MW,Actual_Shortfall_GasLF_MW,Actual_Shortfall_Coal_MW,Actual_Shortfall_KaptaiWater_MW,Actual_Shortfall_PlantShutdown_MW,Actual_TotalEnergy_GenImport_MKWh,Actual_Energy_Gas_MKWh,Actual_Energy_Oil_MKWh,Actual_Energy_Coal_MKWh,Actual_Energy_HydroWind_MKWh,Actual_Energy_Solar_MKWh,Actual_Energy_Imported_MKWh,Actual_TotalGasSupplied_MMCFD,Actual_MaxTemperature_C,Dhaka_Actual_Demand_MW,Dhaka_Actual_Supply_MW,Dhaka_Actual_LoadShed_MW,Chattogram_Actual_Demand_MW,Chattogram_Actual_Supply_MW,Chattogram_Actual_LoadShed_MW,Cumilla_Actual_Demand_MW,Cumilla_Actual_Supply_MW,Cumilla_Actual_LoadShed_MW,Mymensing_Actual_Demand_MW,Mymensing_Actual_Supply_MW,Mymensing_Actual_LoadShed_MW,Sylhet_Actual_Demand_MW,Sylhet_Actual_Supply_MW,Sylhet_Actual_LoadShed_MW,Khulna_Actual_Demand_MW,Khulna_Actual_Supply_MW,Khulna_Actual_LoadShed_MW,Barishal_Actual_Demand_MW,Barishal_Actual_Supply_MW,Barishal_Actual_LoadShed_MW,Rajshahi_Actual_Demand_MW,Rajshahi_Actual_Supply_MW,Rajshahi_Actual_LoadShed_MW,Rangpur_Actual_Demand_MW,Rangpur_Actual_Supply_MW,Rangpur_Actual_LoadShed_MW,Forecast_ProbableLoadShed_MW,Forecast_TotalEnergyGeneration_MKWh,Forecast_MaxTemperature_C
4360report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4370report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4377report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4378report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4379report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4380report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4382report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4385report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4386report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4387report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4391report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4392report.pdf,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4393report.pdf,22.11.19,2019-11-22,No,Friday,November,8000.0,15215.0,12691.0,15215.0,,,,,,,,,,,,,,,,,,,21.11.19,2019-11-21,,8785.0,8785.0,,7294.7,5647.0,,0.0,0.0,,,133.675,11.025,7.788,,0.17,,1147.18,,3214.0,3214.0,0.0,905.0,905.0,0.0,,,,,,,329.0,329.0,0.0,953.0,953.0,0.0,208.0,208.0,0.0,953.0,953.0,0.0,208.0,208.0,0.0,,,
4394report.pdf,23.11.19,2019-11-23,No,Saturday,November,8500.0,15020.0,12230.0,15020.0,,,,,,,,,,,,,,,,,,,22.11.19,2019-11-22,,7886.0,7886.0,,5725.9,5283.5,,0.0,0.0,,,124.3,7.512,6.592,,0.072,,967.09,,2686.0,2686.0,0.0,813.0,813.0,0.0,,,,,,,320.0,320.0,0.0,908.0,908.0,0.0,201.0,201.0,0.0,908.0,908.0,0.0,201.0,201.0,0.0,,,
4395report.pdf,24.11.19,2019-11-24,No,Sunday,November,7200.0,14893.0,12228.0,14893.0,,,,,,,,,,,,,,,,,,,23.11.19,2019-11-23,,8946.0,8827.0,,6731.7,5200.0,,0.0,0.0,,,132.425,11.01,4.889,,0.17,,1064.57,,3223.0,3223.0,0.0,897.0,897.0,0.0,,,,,,,328.0,328.0,0.0,974.0,974.0,0.0,210.0,210.0,0.0,974.0,974.0,0.0,210.0,210.0,0.0,,,
4396report.pdf,25.11.19,2019-11-25,No,Monday,November,9000.0,14625.0,12271.0,14625.0,,,,,,,,,,,,,,,,,,,24.11.19,2019-11-24,,8855.0,8855.0,,7062.8,5470.0,,0.0,0.0,,,166.452,8.868,4.497,,0.173,,1106.41,,3248.0,3248.0,0.0,883.0,883.0,0.0,,,,,,,327.0,327.0,0.0,983.0,983.0,0.0,216.0,216.0,0.0,983.0,983.0,0.0,216.0,216.0,0.0,,,
4397report.pdf,26.11.19,2019-11-26,No,Tuesday,November,9000.0,14675.0,12321.0,14675.0,,,,,,,,,,,,,,,,,,,25.11.19,2019-11-25,,8982.0,8978.0,,7110.7,5500.0,,0.0,0.0,,,140.108,8.531,4.431,,0.177,,1118.54,,3346.0,3346.0,0.0,878.0,878.0,0.0,,,,,,,328.0,328.0,0.0,981.0,981.0,0.0,219.0,219.0,0.0,981.0,981.0,0.0,219.0,219.0,0.0,,,
4398report.pdf,27.11.19,2019-11-27,No,Wednesday,November,9100.0,14594.0,12105.0,14594.0,,,,,,,,,,,,,,,,,,,26.11.19,2019-11-26,,8904.0,8904.0,,7208.42,5609.0,,0.0,0.0,,,139.164,10.33,4.593,,0.188,,1128.54,,3196.0,3196.0,0.0,896.0,896.0,0.0,,,,,,,338.0,338.0,0.0,1001.0,1001.0,0.0,221.0,221.0,0.0,1001.0,1001.0,0.0,221.0,221.0,0.0,,,
4399report.pdf,28.11.19,2019-11-28,No,Thursday,November,9300.0,14483.0,12000.0,14483.0,,,,,,,,,,,,,,,,,,,27.11.19,2019-11-27,,9185.0,9185.0,,7267.2,5687.0,,0.0,0.0,,,140.704,10.52,4.476,,0.208,,1167.52,,3442.0,3442.0,0.0,959.0,959.0,0.0,,,,,,,334.0,334.0,0.0,996.0,996.0,0.0,221.0,221.0,0.0,996.0,996.0,0.0,221.0,221.0,0.0,,,
4400report.pdf,29.11.19,2019-11-29,No,Friday,November,8400.0,14615.0,12130.0,14615.0,,,,,,,,,,,,,,,,,,,28.11.19,2019-11-28,,9051.0,9051.0,,7433.9,5752.0,,0.0,0.0,,,142.27,9.445,4.875,,0.207,,1180.17,,3438.0,3438.0,0.0,938.0,938.0,0.0,,,,,,,339.0,339.0,0.0,978.0,978.0,0.0,230.0,230.0,0.0,978.0,978.0,0.0,230.0,230.0,0.0,,,
4401report.pdf,30.11.19,2019-11-30,No,Saturday,November,9100.0,14223.0,11654.0,14223.0,,,,,,,,,,,,,,,,,,,29.11.19,2019-11-29,,8049.0,8049.0,,6103.21,5597.0,,0.0,0.0,,,137.261,4.824,4.85,,0.208,,1106.95,,2843.0,2843.0,0.0,815.0,815.0,0.0,,,,,,,316.0,316.0,0.0,907.0,907.0,0.0,214.0,214.0,0.0,907.0,907.0,0.0,214.0,214.0,0.0,,,
4402report.pdf,01.12.19,2019-12-01,No,Sunday,December,9100.0,13747.0,11302.0,13747.0,,,,,,,,,,,,,,,,,,,30.11.19,2019-11-30,,8989.0,8989.0,,6870.89,5433.0,,0.0,0.0,,,141.071,11.844,4.889,,0.197,,1162.58,,3318.0,3318.0,0.0,941.0,941.0,0.0,,,,,,,342.0,342.0,0.0,978.0,978.0,0.0,228.0,228.0,0.0,978.0,978.0,0.0,228.0,228.0,0.0,,,
4403report.pdf,02.12.19,2019-12-02,No,Monday,December,9000.0,13939.0,11501.0,13939.0,,,,,,,,,,,,,,,,,,,01.12.19,2019-12-01,,8778.0,8778.0,,7011.5,5630.0,,0.0,0.0,,,141.357,10.844,4.847,,0.19,,1143.38,,3241.0,3241.0,0.0,881.0,881.0,0.0,,,,,,,323.0,323.0,0.0,981.0,981.0,0.0,215.0,215.0,0.0,981.0,981.0,0.0,215.0,215.0,0.0,,,
4404report.pdf,03.12.19,2019-12-03,No,Tuesday,December,8700.0,13845.0,11416.0,13845.0,,,,,,,,,,,,,,,,,,,02.12.19,2019-12-02,,8542.0,8542.0,,6665.6,5471.0,,0.0,0.0,,,139.442,7.151,4.886,,0.122,,1153.25,,3215.0,3215.0,0.0,772.0,772.0,0.0,,,,,,,319.0,319.0,0.0,958.0,958.0,0.0,210.0,210.0,0.0,958.0,958.0,0.0,210.0,210.0,0.0,,,
4406report.pdf,04.12.19,2019-12-04,No,Wednesday,December,8600.0,13800.0,11300.0,13800.0,,,,,,,,,,,,,,,,,,,03.12.19,2019-12-03,,8529.0,8529.0,,6760.9,5287.0,,0.0,0.0,,,138.749,8.313,4.014,,0.178,,1145.33,,3120.0,3120.0,0.0,904.0,904.0,0.0,,,,,,,321.0,321.0,0.0,970.0,970.0,0.0,222.0,222.0,0.0,970.0,970.0,0.0,222.0,222.0,0.0,,,
4408report.pdf,05.12.19,2019-12-05,No,Thursday,December,8900.0,14273.0,11715.0,14273.0,,,,,,,,,,,,,,,,,,,04.12.19,2019-12-04,,8708.0,8708.0,,6876.0,5243.0,,0.0,0.0,,,130.858,14.914,4.39,,0.129,,1080.28,,3154.0,3154.0,0.0,918.0,918.0,0.0,,,,,,,325.0,325.0,0.0,970.0,970.0,0.0,210.0,210.0,0.0,970.0,970.0,0.0,210.0,210.0,0.0,,,
4410report.pdf,06.12.19,2019-12-06,No,Friday,December,8000.0,14072.0,11540.0,14072.0,,,,,,,,,,,,,,,,,,,05.12.19,2019-12-05,,8692.0,8692.0,,6912.96,5196.0,,0.0,0.0,,,135.142,8.918,5.798,,0.199,,1099.3,,3195.0,3195.0,0.0,851.0,851.0,0.0,,,,,,,327.0,327.0,0.0,990.0,990.0,0.0,221.0,221.0,0.0,990.0,990.0,0.0,221.0,221.0,0.0,,,
4412report.pdf,07.12.19,2019-12-07,No,Saturday,December,8500.0,13883.0,11341.0,13883.0,,,,,,,,,,,,,,,,,,,06.12.19,2019-12-06,,7568.0,7568.0,,5734.3,5302.4,,0.0,0.0,,,131.016,2.013,3.896,,0.198,,1035.42,,2519.0,2519.0,0.0,825.0,825.0,0.0,,,,,,,310.0,310.0,0.0,881.0,881.0,0.0,213.0,213.0,0.0,881.0,881.0,0.0,213.0,213.0,0.0,,,
4414report.pdf,08.12.19,2019-12-08,No,Sunday,December,8800.0,14038.0,11515.0,14038.0,,,,,,,,,,,,,,,,,,,07.12.19,2019-12-07,,8538.0,8538.0,,6360.54,4858.0,,0.0,0.0,,,133.632,8.378,3.902,,0.099,,1092.67,,3086.0,3086.0,0.0,842.0,842.0,0.0,,,,,,,334.0,334.0,0.0,972.0,972.0,0.0,226.0,226.0,0.0,972.0,972.0,0.0,226.0,226.0,0.0,,,
4416report.pdf,09.12.19,2019-12-09,No,Monday,December,8700.0,13990.0,11390.0,13990.0,,,,,,,,,,,,,,,,,,,08.12.19,2019-12-08,,8619.0,8619.0,,6856.82,5384.0,,0.0,0.0,,,140.535,7.743,4.447,,0.158,,1127.97,,3207.0,3207.0,0.0,869.0,869.0,0.0,,,,,,,328.0,328.0,0.0,975.0,975.0,0.0,231.0,231.0,0.0,975.0,975.0,0.0,231.0,231.0,0.0,,,
4418report.pdf,10.12.19,2019-12-10,No,Tuesday,December,8700.0,14046.0,11485.0,14046.0,,,,,,,,,,,,,,,,,,,09.12.19,2019-12-09,,8721.0,8721.0,,6965.25,5388.0,,0.0,150.0,,,140.04,9.425,4.175,,0.1,,1107.39,,3202.0,3202.0,0.0,889.0,889.0,0.0,,,,,,,325.0,325.0,0.0,962.0,962.0,0.0,234.0,234.0,0.0,962.0,962.0,0.0,234.0,234.0,0.0,,,
4420report.pdf,11.12.19,2019-12-11,No,Wednesday,December,8700.0,13787.0,11352.0,13787.0,,,,,,,,,,,,,,,,,,,10.12.19,2019-12-10,,8538.0,8538.0,,6768.03,5279.0,,0.0,150.0,,,134.839,10.339,4.375,,0.177,,1074.11,,3096.0,3096.0,0.0,931.0,931.0,0.0,,,,,,,331.0,331.0,0.0,971.0,971.0,0.0,225.0,225.0,0.0,971.0,971.0,0.0,225.0,225.0,0.0,,,
4422report.pdf,12.12.19,2019-12-12,No,Thursday,December,8600.0,13958.0,11106.0,13958.0,,,,,,,,,,,,,,,,,,,11.12.19,2019-12-11,,8528.0,8528.0,,6797.37,5134.0,,0.0,150.0,,,136.079,9.174,4.377,,0.145,,1076.49,,3060.0,3060.0,0.0,916.0,916.0,0.0,,,,,,,326.0,326.0,0.0,985.0,985.0,0.0,221.0,221.0,0.0,985.0,985.0,0.0,221.0,221.0,0.0,,,
4424report.pdf,13.12.19,2019-12-13,No,Friday,December,7500.0,14005.0,11255.0,14005.0,,,,,,,,,,,,,,,,,,,12.12.19,2019-12-12,,8622.0,8622.0,,6864.96,5146.0,,0.0,150.0,,,137.676,8.68,4.385,,0.067,,1084.81,,3135.0,3135.0,0.0,871.0,871.0,0.0,,,,,,,325.0,325.0,0.0,971.0,971.0,0.0,225.0,225.0,0.0,971.0,971.0,0.0,225.0,225.0,0.0,,,
4426report.pdf,14.12.19,2019-12-14,No,Saturday,December,8500.0,13940.0,11175.0,13940.0,,,,,,,,,,,,,,,,,,,13.12.19,2019-12-13,,7568.0,7568.0,,5504.8,5039.0,,0.0,150.0,,,128.225,2.709,4.376,,0.169,,1009.04,,2478.0,2478.0,0.0,770.0,770.0,0.0,,,,,,,286.0,286.0,0.0,855.0,855.0,0.0,218.0,218.0,0.0,855.0,855.0,0.0,218.0,218.0,0.0,,,
4428report.pdf,15.12.19,2019-12-15,No,Sunday,December,8700.0,13923.0,11212.0,13923.0,,,,,,,,,,,,,,,,,,,14.12.19,2019-12-14,,8523.0,8523.0,,6711.3,4782.0,,0.0,149.0,,,136.172,6.635,3.933,,0.066,,1120.7,,3018.0,3018.0,0.0,886.0,886.0,0.0,,,,,,,318.0,318.0,0.0,968.0,968.0,0.0,228.0,228.0,0.0,968.0,968.0,0.0,228.0,228.0,0.0,,,
4430report.pdf,16.12.19,2019-12-16,No,Monday,December,8000.0,13443.0,10748.0,13443.0,,,,,,,,,,,,,,,,,,,15.12.19,2019-12-15,,8517.0,8517.0,,6938.38,5307.0,,0.0,148.0,,,136.872,10.913,3.902,,0.189,,1099.14,,2997.0,2997.0,0.0,888.0,888.0,0.0,,,,,,,324.0,324.0,0.0,973.0,973.0,0.0,215.0,215.0,0.0,973.0,973.0,0.0,215.0,215.0,0.0,,,
4432report.pdf,17.12.19,2019-12-17,No,Tuesday,December,8600.0,13906.0,11042.0,13906.0,,,,,,,,,,,,,,,,,,,16.12.19,2019-12-16,,7443.0,7443.0,,5757.33,5134.0,,0.0,149.0,,,124.737,5.064,3.92,,0.191,,988.01,,2352.0,2352.0,0.0,645.0,645.0,0.0,,,,,,,303.0,303.0,0.0,918.0,918.0,0.0,211.0,211.0,0.0,918.0,918.0,0.0,211.0,211.0,0.0,,,
4434report.pdf,18.12.19,2019-12-18,No,Wednesday,December,8600.0,13784.0,10923.0,13784.0,,,,,,,,,,,,,,,,,,,17.12.19,2019-12-17,,8445.0,8445.0,,6701.24,4671.0,,0.0,147.0,,,124.747,12.817,5.319,,0.172,,1056.7,,3024.0,3024.0,0.0,783.0,783.0,0.0,,,,,,,318.0,318.0,0.0,991.0,991.0,0.0,221.0,221.0,0.0,991.0,991.0,0.0,221.0,221.0,0.0,,,
4436report.pdf,19.12.19,2019-12-19,No,Thursday,December,8600.0,13605.0,10810.0,13605.0,,,,,,,,,,,,,,,,,,,18.12.19,2019-12-18,,8479.0,8479.0,,6644.1,5179.0,,0.0,147.0,,,131.401,9.837,6.269,,0.152,,1080.23,,2943.0,2943.0,0.0,905.0,905.0,0.0,,,,,,,319.0,319.0,0.0,977.0,977.0,0.0,222.0,222.0,0.0,977.0,977.0,0.0,222.0,222.0,0.0,,,
4438report.pdf,20.12.19,2019-12-20,No,Friday,December,7700.0,13493.0,10807.0,13493.0,,,,,,,,,,,,,,,,,,,19.12.19,2019-12-19,,8487.0,8487.0,,6824.84,4989.0,,0.0,148.0,,,152.331,9.901,5.53,,0.136,,1074.67,,2896.0,2896.0,0.0,889.0,889.0,0.0,,,,,,,312.0,312.0,0.0,991.0,991.0,0.0,223.0,223.0,0.0,991.0,991.0,0.0,223.0,223.0,0.0,,,
4440report.pdf,21.12.19,2019-12-21,No,Saturday,December,8500.0,14070.0,11015.0,14070.0,,,,,,,,,,,,,,,,,,,20.12.19,2019-12-20,,7597.0,7597.0,,5827.3,5075.0,,0.0,148.0,,,124.417,6.326,4.441,,0.149,,995.34,,2384.0,2384.0,0.0,785.0,785.0,0.0,,,,,,,293.0,293.0,0.0,908.0,908.0,0.0,227.0,227.0,0.0,908.0,908.0,0.0,227.0,227.0,0.0,,,
4442report.pdf,22.12.19,2019-12-22,No,Sunday,December,8500.0,14150.0,10999.0,14150.0,,,,,,,,,,,,,,,,,,,21.12.19,2019-12-21,,8364.0,8364.0,,6434.1,4596.0,,0.0,148.0,,,128.011,8.274,4.384,,0.162,,,,2816.0,2816.0,0.0,880.0,880.0,0.0,,,,,,,329.0,329.0,0.0,1005.0,1005.0,0.0,231.0,231.0,0.0,1005.0,1005.0,0.0,231.0,231.0,0.0,,,
4444report.pdf,23.12.19,2019-12-23,No,Monday,December,8600.0,14184.0,11211.0,14184.0,,,,,,,,,,,,,,,,,,,22.12.19,2019-12-22,,8600.0,8600.0,,6911.0,5021.0,,0.0,150.0,,,130.052,13.691,4.47,,0.133,,1155.11,,2909.0,2909.0,0.0,862.0,862.0,0.0,,,,,,,313.0,313.0,0.0,1032.0,1032.0,0.0,232.0,232.0,0.0,1032.0,1032.0,0.0,232.0,232.0,0.0,,,
4446report.pdf,24.12.19,2019-12-24,No,Tuesday,December,8500.0,14421.0,11387.0,14421.0,,,,,,,,,,,,,,,,,,,23.12.19,2019-12-23,,8483.0,8483.0,,6609.89,4939.0,,0.0,144.0,,,132.983,8.158,5.32,,0.166,,1073.48,,2911.0,2911.0,0.0,815.0,815.0,0.0,,,,,,,332.0,332.0,0.0,1006.0,1006.0,0.0,217.0,217.0,0.0,1006.0,1006.0,0.0,217.0,217.0,0.0,,,
4448report.pdf,25.12.19,2019-12-25,No,Wednesday,December,7600.0,14710.0,11790.0,14710.0,,,,,,,,,,,,,,,,,,,24.12.19,2019-12-24,,8636.0,8636.0,,6651.7,4925.0,,0.0,147.0,,,137.077,6.091,3.741,,0.175,,1110.28,,2893.0,2893.0,0.0,821.0,821.0,0.0,,,,,,,312.0,312.0,0.0,1017.0,1017.0,0.0,227.0,227.0,0.0,1017.0,1017.0,0.0,227.0,227.0,0.0,,,
4450report.pdf,26.12.19,2019-12-26,No,Thursday,December,8600.0,14709.0,11810.0,14709.0,,,,,,,,,,,,,,,,,,,25.12.19,2019-12-25,,8573.0,8573.0,,6501.9,4818.0,,0.0,186.0,,,136.788,5.752,4.204,,0.146,,1109.56,,2838.0,2838.0,0.0,857.0,857.0,0.0,,,,,,,313.0,313.0,0.0,983.0,983.0,0.0,222.0,222.0,0.0,983.0,983.0,0.0,222.0,222.0,0.0,,,
4452report.pdf,27.12.19,2019-12-27,No,Friday,December,7700.0,14261.0,11224.0,14261.0,,,,,,,,,,,,,,,,,,,26.12.19,2019-12-26,,8489.0,8555.0,,6512.8,4984.0,,0.0,186.0,,,137.255,5.416,4.074,,0.146,,1072.2,,2881.0,2881.0,0.0,830.0,830.0,0.0,,,,,,,320.0,320.0,0.0,996.0,996.0,0.0,217.0,217.0,0.0,996.0,996.0,0.0,217.0,217.0,0.0,,,
4454report.pdf,28.12.19,2019-12-28,No,Saturday,December,8400.0,14242.0,11532.0,14242.0,,,,,,,,,,,,,,,,,,,27.12.19,2019-12-27,,7601.0,7601.0,,5788.1,4418.0,,0.0,189.0,,,119.155,6.249,4.234,,0.125,,944.9,,2376.0,2376.0,0.0,739.0,739.0,0.0,,,,,,,294.0,294.0,0.0,918.0,918.0,0.0,190.0,190.0,0.0,918.0,918.0,0.0,190.0,190.0,0.0,,,
4456report.pdf,29.12.19,2019-12-29,No,Sunday,December,8700.0,14519.0,11627.0,14519.0,,,,,,,,,,,,,,,,,,,28.12.19,2019-12-28,,8711.0,8711.0,,6034.3,4547.0,,0.0,186.0,,,127.325,8.233,4.569,,0.115,,1027.34,,2893.0,2893.0,0.0,836.0,836.0,0.0,,,,,,,320.0,320.0,0.0,1015.0,1015.0,0.0,233.0,233.0,0.0,1015.0,1015.0,0.0,233.0,233.0,0.0,,,
4458report.pdf,30.12.19,2019-12-30,No,Monday,December,8800.0,14777.0,12004.0,14777.0,,,,,,,,,,,,,,,,,,,29.12.19,2019-12-29,,8567.0,8567.0,,6548.59,5030.0,,0.0,190.0,,,133.073,7.747,5.718,,0.152,,1093.31,,2888.0,2888.0,0.0,833.0,833.0,0.0,,,,,,,310.0,310.0,0.0,1023.0,1023.0,0.0,224.0,224.0,0.0,1023.0,1023.0,0.0,224.0,224.0,0.0,,,
4460report.pdf,31.12.19,2019-12-31,No,Tuesday,December,8900.0,14850.0,12035.0,14850.0,,,,,,,,,,,,,,,,,,,30.12.19,2019-12-30,,8702.0,8702.0,,6708.5,5083.0,,0.0,185.0,,,139.493,6.541,5.593,,0.161,,1104.79,,2961.0,2961.0,0.0,901.0,901.0,0.0,,,,,,,319.0,319.0,0.0,1018.0,1018.0,0.0,228.0,228.0,0.0,1018.0,1018.0,0.0,228.0,228.0,0.0,,,
4463report.pdf,01.01.20,2020-01-01,No,Wednesday,January,8800.0,14460.0,11726.0,14460.0,,,,,,,,,,,,,,,,,,,31.12.19,2019-12-31,,8667.0,8667.0,,6700.8,5073.0,,0.0,185.0,,,138.564,6.503,3.937,,0.191,,1089.18,,2961.0,2961.0,0.0,901.0,901.0,0.0,,,,,,,319.0,319.0,0.0,1018.0,1018.0,0.0,228.0,228.0,0.0,1018.0,1018.0,0.0,228.0,228.0,0.0,,,
